1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1.00003 1.01486 1.02481 1.03476 1.04471 1.05466 1.06461 1.07456 1.08451 1.09446 1.10441 1.11436 1.1243 1.13425 1.1442 1.1493 1.14198 1.12982 1.11766 1.10549 1.09332 1.08116 1.06899 1.05682 1.04466 1.03249 1.02033 1.00816 0.995993 0.983827 0.97166 0.959494 0.947328 0.935161 0.922995 0.910829 0.898662 0.886496 0.874173 0.85563 0.825354 0.793816 0.762279 0.730742 0.699205 0.667668 0.636131 0.604594 0.573057 0.539973 
1.00022 1.03544 1.05796 1.07737 1.09675 1.11614 1.13553 1.15492 1.17431 1.19369 1.21308 1.23247 1.25186 1.27124 1.28867 1.2956 1.29058 1.27292 1.24899 1.22444 1.19989 1.17535 1.1508 1.12625 1.10171 1.07716 1.05261 1.02807 1.00352 0.978973 0.954427 0.92988 0.905333 0.880786 0.856239 0.831693 0.807146 0.781423 0.749931 0.70234 0.64281 0.579742 0.516673 0.453605 0.390537 0.327469 0.2644 0.201332 0.138911 0.0690931 
1.00075 1.05647 1.09586 1.12709 1.15543 1.18375 1.21207 1.24038 1.2687 1.29702 1.32533 1.35365 1.38197 1.41009 1.43028 1.43861 1.4389 1.41877 1.39027 1.355 1.31786 1.28072 1.24358 1.20644 1.1693 1.13216 1.09501 1.05787 1.02073 0.983591 0.94645 0.909309 0.872168 0.835027 0.797885 0.760733 0.72075 0.675007 0.620959 0.540552 0.452405 0.357811 0.263217 0.168624 0.0740302 -0.0205638 -0.115157 -0.209731 -0.299426 -0.412472 
1.00178 1.07501 1.13639 1.18065 1.22001 1.25679 1.29353 1.33026 1.367 1.40373 1.44047 1.4772 1.51394 1.54747 1.56916 1.57881 1.5847 1.56409 1.53194 1.49185 1.44533 1.39543 1.34548 1.29553 1.24558 1.19563 1.14568 1.09573 1.04578 0.995832 0.945882 0.895933 0.845984 0.796034 0.745601 0.691293 0.631568 0.56535 0.480856 0.370443 0.25384 0.12806 0.00194655 -0.124167 -0.25028 -0.376394 -0.502507 -0.626357 -0.74769 -0.904555 
1.00348 1.09156 1.17773 1.23645 1.28759 1.33452 1.37922 1.42386 1.46851 1.51315 1.55779 1.60244 1.64634 1.68251 1.70548 1.71637 1.72603 1.70877 1.67281 1.62789 1.5755 1.51711 1.45465 1.39168 1.32871 1.26574 1.20276 1.13979 1.07682 1.01385 0.950876 0.887904 0.824933 0.760559 0.692193 0.61875 0.539157 0.45104 0.32964 0.192137 0.0469039 -0.109477 -0.267104 -0.424731 -0.582358 -0.739986 -0.896974 -1.04648 -1.20772 -1.40699 
1.00601 1.10735 1.21658 1.29485 1.35701 1.41446 1.46839 1.52049 1.57253 1.62457 1.67661 1.72864 1.7769 1.81537 1.83942 1.85145 1.86329 1.85172 1.81278 1.76288 1.70447 1.63903 1.56805 1.49304 1.41683 1.34062 1.26442 1.18821 1.112 1.03579 0.959583 0.883241 0.804746 0.722588 0.635695 0.542992 0.443407 0.325982 0.169934 0.00578944 -0.168227 -0.354764 -0.543899 -0.733034 -0.922169 -1.11125 -1.29608 -1.47124 -1.67916 -1.91961 
1.00954 1.12411 1.25338 1.35437 1.42863 1.49584 1.55904 1.6194 1.67838 1.73731 1.79624 1.8541 1.90568 1.94623 1.97113 1.98422 1.99685 1.99019 1.95173 1.89671 1.83213 1.75949 1.68027 1.59597 1.50806 1.41845 1.32879 1.23913 1.14947 1.05981 0.969662 0.877301 0.781619 0.681541 0.575996 0.463909 0.343066 0.189994 0.00258363 -0.188424 -0.391374 -0.607775 -0.828403 -1.04904 -1.26968 -1.48856 -1.69886 -1.90709 -2.16104 -2.44225 
1.01425 1.14203 1.28865 1.41143 1.5028 1.57902 1.65073 1.7191 1.78533 1.85067 1.91586 1.97816 2.03283 2.07526 2.10079 2.11485 2.12735 2.12436 2.08928 2.02925 1.95837 1.87838 1.79078 1.69706 1.59869 1.49717 1.39404 1.29071 1.18738 1.08332 0.977364 0.868423 0.755429 0.637307 0.512985 0.381389 0.232358 0.0437562 -0.172234 -0.390325 -0.622362 -0.868666 -1.12058 -1.37271 -1.62437 -1.87052 -2.10451 -2.35435 -2.65276 -2.97473 
1.02029 1.16129 1.32288 1.4664 1.57837 1.66436 1.74381 1.81944 1.89243 1.96396 2.03457 2.10098 2.15854 2.20262 2.22857 2.24349 2.2556 2.25461 2.22267 2.16041 2.08307 1.9956 1.89947 1.79617 1.6872 1.57405 1.45818 1.34109 1.22337 1.10407 0.982142 0.856496 0.726065 0.589775 0.446551 0.294327 0.11107 -0.111839 -0.35434 -0.599737 -0.861013 -1.13737 -1.4204 -1.70398 -1.98475 -2.25634 -2.51664 -2.81267 -3.15417 -3.5169 
